company_name,industry,website,telephone,fax,address,address_maplink,email_all
Müller Heizung-Service AG,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",,tel:055 241 31 81,fax:055 240 80 50,"Rosenburgstrasse 13
8630 Rüti ZH",https://www.google.com/maps/place/Rosenburgstrasse%2013+8630+R%C3%BCti%20ZH,website not accessible
Restaurant Traube,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.traube-muellheim.ch/,tel:052 763 11 54,,"Kreuzlingerstrasse 9
8555 Müllheim Dorf",https://www.google.com/maps/place/Kreuzlingerstrasse%209+8555+M%C3%BCllheim%20Dorf,website not accessible
HARDER Baumanagement GmbH,Architekturbüros,http://www.harderbau.ch/,tel:071 931 19 88,,"Quellenstrasse 2
9534 Gähwil",https://www.google.com/maps/place/Quellenstrasse%202+9534+G%C3%A4hwil,website not accessible
Lifttech AG,Reparatur von Maschinen,http://www.lifttechag.ch/,tel:027 924 24 26,,"Kantonsstrasse 418
3900 Gamsen",https://www.google.com/maps/place/Kantonsstrasse%20418+3900+Gamsen,website not accessible
Regionalagentur Beat Schmid,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.k-a-b.ch/,tel:079 654 14 37,,"Etzelstrasse 112
8808 Pfäffikon SZ",https://www.google.com/maps/place/Etzelstrasse%20112+8808+Pf%C3%A4ffikon%20SZ,website not accessible
Luciano Mollard,Detailhandel mit Antiquitäten,http://www.brocantemollard.ch/,tel:091 646 85 16,fax:091 646 36 40,"via San Apollonia 35
6877 Coldrerio",https://www.google.com/maps/place/via%20San%20Apollonia%2035+6877+Coldrerio,website not accessible
Hôtel Crystal,"Hotels, Gasthöfe und Pensionen ohne Restaurant",http://www.crystal-lausanne.ch/,tel:021 317 03 03,fax:021 320 04 46,"Rue Chaucrau 5
1003 Lausanne",https://www.google.com/maps/place/Rue%20Chaucrau%205+1003+Lausanne,website not accessible
AB Print AG,Grafikdesign und Visuelle Kommunikation,http://www.ab-print.ch/,tel:056 555 26 24,,"Landstrasse 234
5416 Kirchdorf AG",https://www.google.com/maps/place/Landstrasse%20234+5416+Kirchdorf%20AG,website not accessible
Catech GmbH,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.ca-tech.ch/,tel:081 850 36 36,fax:081 858 54 04,"Scheschna 294
7530 Zernez",https://www.google.com/maps/place/Scheschna%20294+7530+Zernez,website not accessible
Mohler-Nager & Co.AG,Sonstiger spezialisierter Hoch- und Tiefbau a. n. g.,,tel:061 826 90 10,fax:061 826 90 15,"Götzisbodenweg 2
4133 Pratteln",https://www.google.com/maps/place/G%C3%B6tzisbodenweg%202+4133+Pratteln,website not accessible
Vadret & Schneiter AG,Herstellung von Schuhen,http://lienhardschuhe.ch/,tel:033 225 30 40,fax:033 222 44 06,"Frutigenstrasse 34
3600 Thun",https://www.google.com/maps/place/Frutigenstrasse%2034+3600+Thun,website not accessible
Bösiger Gartenbau AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.boesiger-gartenbau.ch/,tel:061 983 80 40,fax:061 983 80 41,"Rünenbergerstrasse 28
4460 Gelterkinden",https://www.google.com/maps/place/R%C3%BCnenbergerstrasse%2028+4460+Gelterkinden,website not accessible
grobakonzept gmbh,Unternehmensberatung,,,,"Bahnhofstrasse 10
6302 Zug",https://www.google.com/maps/place/Bahnhofstrasse%2010+6302+Zug,website not accessible
Fankhauser Office GmbH,Reparatur von Datenverarbeitungsgeräten und peripheren Geräten,http://www.fbsg.ch/,tel:071 688 16 40,,"Hauptstrasse 9
8598 Bottighofen",https://www.google.com/maps/place/Hauptstrasse%209+8598+Bottighofen,website not accessible
IWOBA Gesamtanlagen für Industrie-,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:079 206 07 33,,"Kirchstrasse 25
4512 Bellach",https://www.google.com/maps/place/Kirchstrasse%2025+4512+Bellach,website not accessible
Freecall24 AG,Versand- und Internet-Detailhandel,http://www.freecall24.ch/,tel:041 618 09 93,fax:041 618 09 91,"Müliweg 2
6052 Hergiswil NW",https://www.google.com/maps/place/M%C3%BCliweg%20%202+6052+Hergiswil%20NW,website not accessible
Rüedi AG,Innenarchitektur und Raumgestaltung,http://www.rueedi-innendekoration.ch/,tel:044 381 18 50,fax:044 381 18 37,"Klotenerstrasse 76
8303 Bassersdorf",https://www.google.com/maps/place/Klotenerstrasse%2076+8303+Bassersdorf,website not accessible
Brunner Bedachungen GmbH,Dachdeckerei,http://www.brunner-dach.ch/,tel:055 243 13 19,fax:055 243 35 73,"Wolfhauserstrasse 24
8608 Bubikon",https://www.google.com/maps/place/Wolfhauserstrasse%2024+8608+Bubikon,website not accessible
MCS & Partner AG,Sonstige technische Beratung und Planung,http://www.mcs-partner.ch/,tel:056 437 20 10,fax:056 437 20 15,"Jurastrasse 58
5430 Wettingen",https://www.google.com/maps/place/Jurastrasse%2058+5430+Wettingen,website not accessible
Schnelldruck Grenchen AG,Offsetdruck,,tel:032 652 13 06,,"Gibelstrasse 41
2540 Grenchen",https://www.google.com/maps/place/Gibelstrasse%2041+2540+Grenchen,website not accessible
Bushman's Oil,Grosshandel mit kosmetischen Erzeugnissen und Körperpflegemitteln,http://www.bushmans-oil.ch/,tel:041 980 60 71,fax:041 980 60 74,"Möösli
6217 Kottwil",https://www.google.com/maps/place/M%C3%B6%C3%B6sli+6217+Kottwil,website not accessible
LBT Liegenschaftenbetreu.AG,Allgemeine Gebäudereinigung,,tel:044 438 90 20,fax:044 438 90 29,"Max Högger-Strasse 2
8048 Zürich",https://www.google.com/maps/place/Max%20H%C3%B6gger-Strasse%202+8048+Z%C3%BCrich,website not accessible
Befex AG,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.befex.ch/,tel:044 680 12 07,,"Wolleraustrasse 15g
8807 Freienbach",https://www.google.com/maps/place/Wolleraustrasse%2015g+8807+Freienbach,website not accessible
Normpack SA,Grosshandel mit sonstigen Halbwaren,http://www.normpack.ch/,tel:027 458 18 00,fax:027 458 18 19,"Rue de Bellerive 60
3960 Sierre",https://www.google.com/maps/place/Rue%20de%20Bellerive%2060+3960+Sierre,website not accessible
Ristorante Locanda Tre Fratelli,Ausschreibungen,http://www.tre-fratelli-bern.ch/,tel:031 381 25 73,fax:031 381 25 07,"Laupenstrasse 17
3008 Bern",https://www.google.com/maps/place/Laupenstrasse%2017+3008+Bern,website not accessible
Jean-Pierre Krebser,Detailhandel mit Geräten der Unterhaltungselektronik,,tel:044 844 55 66,fax:044 844 55 75,"Nassenwilerweg 5
8107 Buchs ZH",https://www.google.com/maps/place/Nassenwilerweg%205+8107+Buchs%20ZH,website not accessible
Fröhlich Sanitär AG,Sanitärinstallation,http://www.froehlichsan.ch/,tel:044 301 34 34,fax:044 301 36 91,"Ausserdorfstrasse 12c
8052 Zürich",https://www.google.com/maps/place/Ausserdorfstrasse%2012c+8052+Z%C3%BCrich,website not accessible
Länggass Optik GmbH,Detailhandel mit Brillen und anderen Sehhilfen,,tel:031 302 77 22,fax:031 302 77 27,"Gesellschaftsstrasse 29
3012 Bern",https://www.google.com/maps/place/Gesellschaftsstrasse%2029+3012+Bern,website not accessible
Ott Consulting und Management AG,Detailhandel mit Brillen und anderen Sehhilfen,http://www.optik-ott.ch/,tel:041 660 77 22,fax:041 660 82 54,"Schürrain 9
6062 Wilen (Sarnen)",https://www.google.com/maps/place/Sch%C3%BCrrain%209+6062+Wilen%20(Sarnen),website not accessible
Gestaltungs-Atelier,Grafikdesign und Visuelle Kommunikation,http://www.de-ko.ch/,,,"Kreuzstrasse 42
6056 Kägiswil",https://www.google.com/maps/place/Kreuzstrasse%2042+6056+K%C3%A4giswil,website not accessible
Roland Peter,Verlegen von Fussboden,http://www.pearo.com/,tel:041 921 51 92,fax:041 921 51 74,"Alpenstrasse 6
6210 Sursee",https://www.google.com/maps/place/Alpenstrasse%206+6210+Sursee,website not accessible
opla GmbH,Sonstiger spezialisierter Hoch- und Tiefbau a. n. g.,,tel:027 967 41 04,,"Vispastrasse 168
3920 Zermatt",https://www.google.com/maps/place/Vispastrasse%20168+3920+Zermatt,website not accessible
DEVO-Tech AG,Sonstige Herstellung von Maschinen für sonstige bestimmte Wirtschaftszweige a. n. g.,http://www.devo-tech.ch/,tel:061 935 97 97,fax:061 935 97 99,"Hauptstrasse 39
4417 Ziefen",https://www.google.com/maps/place/Hauptstrasse%2039+4417+Ziefen,website not accessible
GK Grünenfelder AG,"Herstellung von Karosserien, Aufbauten und Anhängern",http://www.gk-gruenenfelder.com/,tel:071 757 65 65,,"Zollstrasse 25
9451 Kriessern",https://www.google.com/maps/place/Zollstrasse%2025+9451+Kriessern,website not accessible
Josef Weber,Sonstige Versicherungen (ohne Sozialversicherung) a. n. g.,,tel:041 630 05 55,fax:058 357 59 60,"Oberdorf 13
6215 Beromünster",https://www.google.com/maps/place/Oberdorf%2013+6215+Berom%C3%BCnster,website not accessible
Willy Gabl AG,"Anbringen von Stuckaturen, Gipserei und Verputzerei",http://www.gablag.ch/,tel:055 640 14 19,fax:055 640 87 63,"Obere Allmend 1
8755 Ennenda",https://www.google.com/maps/place/Obere%20Allmend%201+8755+Ennenda,website not accessible
Eichmann Holz AG,Bewertungen,http://www.eichmann-holz.ch/,tel:071 841 88 88,,"Goldacherstrasse 7
9327 Tübach",https://www.google.com/maps/place/Goldacherstrasse%207+9327+T%C3%BCbach,website not accessible
Buchbinderei Scherrer AG,Binden von Druckerzeugnissen und damit verbundene Dienstleistungen,,tel:044 736 10 90,fax:044 736 10 95,"Heinrich Stutz-Strasse 27
8902 Urdorf",https://www.google.com/maps/place/Heinrich%20Stutz-Strasse%2027+8902+Urdorf,website not accessible
HSL Management Group AG,Architekturbüros,http://www.hsl-ag.ch/,,,"Alpenblick 6
6330 Cham",https://www.google.com/maps/place/Alpenblick%206+6330+Cham,website not accessible
FIBO-IMMO GmbH,"Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte",,,,"Haagwiesenstrasse 1b
8155 Niederhasli",https://www.google.com/maps/place/Haagwiesenstrasse%201b+8155+Niederhasli,website not accessible
A & I Modellbau AG,Inserate,http://www.modellag.ch/,tel:052 722 15 15,fax:052 722 15 19,"Walzmühlestrasse 53
8500 Frauenfeld",https://www.google.com/maps/place/Walzm%C3%BChlestrasse%2053+8500+Frauenfeld,website not accessible
Domig Transporte AG,Güterbeförderung im Strassenverkehr,http://www.domig-transporte.ch/,tel:+41 27 945 13 50,,"Kleegärtenstrasse 48
3930 Visp",https://www.google.com/maps/place/Kleeg%C3%A4rtenstrasse%2048+3930+Visp,website not accessible
Amrhein AG,"Bauschreinerei, Fenster und Türen",http://www.amrheinag.ch/,tel:071 951 41 41,fax:071 951 41 42,"Bahnhofstrasse 115
9240 Uzwil",https://www.google.com/maps/place/Bahnhofstrasse%20115+9240+Uzwil,website not accessible
Hiltebrand Bau-AC,Allgemeiner Hochbau,,tel:044 810 15 69,,"Wallisellerstrasse 127
8152 Opfikon",https://www.google.com/maps/place/Wallisellerstrasse%20127+8152+Opfikon,website not accessible
Mei Immo AG,Elektroinstallation,http://www.kurtmeierelektro.ch/,tel:056 667 10 11,fax:056 667 10 65,"Mühlestrasse 2
5618 Bettwil",https://www.google.com/maps/place/M%C3%BChlestrasse%202+5618+Bettwil,website not accessible
Hotel-Restaurant Europa,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.europa-saasfee.ch/,tel:027 958 96 00,fax:027 958 96 96,".
3906 Saas-Fee",https://www.google.com/maps/place/.+3906+Saas-Fee,website not accessible
Strato AG,Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen a. n. g.,,tel:056 633 24 88,fax:056 631 67 88,"Algierstrasse 3
5621 Zufikon",https://www.google.com/maps/place/Algierstrasse%203+5621+Zufikon,website not accessible
Schmidt-Flohr AG,Grosshandel mit sonstigen Gebrauchs- und Verbrauchsgütern a. n. g.,,tel:071 223 39 31,fax:071 223 39 34,"Metzgergasse 16
9004 St. Gallen",https://www.google.com/maps/place/Metzgergasse%2016+9004+St.%20Gallen,website not accessible
Rhomberg Schmuck AG,Detailhandel mit Uhren und Schmuck,http://www.schmuck.ch/,tel:031 311 44 60,,"Spitalgasse 38
3011 Bern",https://www.google.com/maps/place/Spitalgasse%2038+3011+Bern,website not accessible
Ulrich Automobile AG,lnstandhaltung und Reparatur von Automobilen,http://www.ulrich-automobile.ch/,tel:031 782 08 80,fax:031 782 08 82,"Dorfplatz 3
3114 Wichtrach",https://www.google.com/maps/place/Dorfplatz%203+3114+Wichtrach,website not accessible
BlueService AG,Hausmeisterdienste; Facility Management,http://www.blueservice.ch/,tel:044 320 01 25,fax:044 320 01 27,"Juchstrasse 1
8604 Volketswil",https://www.google.com/maps/place/Juchstrasse%201+8604+Volketswil,website not accessible
Romantik Hotel Schweizerhof,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.hotel-schweizerhof.com/,tel:033 854 58 58,fax:033 854 58 59,"Swiss Alp Resort 1
3818 Grindelwald",https://www.google.com/maps/place/Swiss%20Alp%20Resort%201+3818+Grindelwald,website not accessible
Herrenstolz,Herstellung von Herren- und Knabenwäsche,http://www.herrenstolz.com/,tel:061 273 82 82,,"Klosterberg 8
4051 Basel",https://www.google.com/maps/place/Klosterberg%208+4051+Basel,website not accessible
Treppenbau.ch AG,Schreinerarbeiten im Innenausbau,http://www.treppenbau.ch/,tel:071 932 50 60,fax:071 932 50 65,"Neckertalstrasse 27
9608 Ganterschwil",https://www.google.com/maps/place/Neckertalstrasse%2027+9608+Ganterschwil,website not accessible
Perltex AG.,"Herstellung, Veredlung und Bearbeitung von sonstigem Glas einschliesslich technischen Glaswaren",,tel:041 240 31 33,fax:041 240 02 44,"Horwerstrasse 83
6005 Luzern",https://www.google.com/maps/place/Horwerstrasse%2083+6005+Luzern,website not accessible
City-Offset Grenchen AG,Offsetdruck,,tel:032 652 78 48,fax:032 652 16 37,"Solothurnstrasse 84
2540 Grenchen",https://www.google.com/maps/place/Solothurnstrasse%2084+2540+Grenchen,website not accessible
Schw.Mobiliar Vers.Gesell.,Tätigkeit von Versicherungsmaklerinnen und -maklern,http://www.mobi.ch/,tel:031 747 27 27,fax:031 747 27 20,"Murtenstrasse 5
3177 Laupen BE",https://www.google.com/maps/place/Murtenstrasse%205+3177+Laupen%20BE,website not accessible
A3 Stop & Go Shop Bistro Garage,Detailhandel mit Motorenkraftstoffen (Tankstellen),http://www.a3stopandgo.ch/,tel:044 725 12 31,,"Zugerstrasse 231
8810 Horgen",https://www.google.com/maps/place/Zugerstrasse%20231+8810+Horgen,website not accessible
Matochem GmbH,"Herstellung von Seifen, Wasch-, Reinigungs- und Poliermitteln",http://www.matochem.ch/,tel:071 971 29 09,fax:071 971 29 09,"Fischingerstrasse 66
8370 Sirnach",https://www.google.com/maps/place/Fischingerstrasse%2066+8370+Sirnach,website not accessible
Grundmann Bau AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.grundmann.ch/,tel:062 855 23 23,fax:062 855 23 24,"Wynenfeld 10
5034 Suhr",https://www.google.com/maps/place/Wynenfeld%2010+5034+Suhr,website not accessible
Atmoshaus AG,Aktivitäten der Generalunternehmen im Baugewerbe,http://www.atmoshaus.ch/,tel:041 545 80 00,fax:041 545 80 69,"Eichweid 1
6203 Sempach Station",https://www.google.com/maps/place/Eichweid%201+6203+Sempach%20Station,website not accessible
Beat Balsiger,Malerei,,tel:031 926 13 02,,"Buchweg 4
3020 Bern",https://www.google.com/maps/place/Buchweg%204+3020+Bern,website not accessible
E-K Bauunternehmung GmbH,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.e-k-bau.ch/,tel:044 784 22 72,,"Säntisweg 4
8832 Wilen b. Wollerau",https://www.google.com/maps/place/S%C3%A4ntisweg%204+8832+Wilen%20b.%20Wollerau,website not accessible
Hotel-Restaurant City,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.hotel-city.ch/,tel:027 967 36 06,fax:027 967 21 73,3929 Täsch,https://www.google.com/maps/place/undefined+3929+T%C3%A4sch,website not accessible
Ibrag Immobilien AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.ibrag.ch/,tel:056 634 35 35,fax:056 634 35 36,"Rebenweg 88
8917 Oberlunkhofen",https://www.google.com/maps/place/Rebenweg%2088+8917+Oberlunkhofen,website not accessible
Drytech SA Impermeabilizzazioni,Abdichtungen,http://www.drytech.ch/,tel:091 960 23 40,fax:091 960 23 48,"Via Industrie 12
6930 Bedano",https://www.google.com/maps/place/Via%20Industrie%2012+6930+Bedano,website not accessible
Z Rénovation Sàrl,Inserate,http://www.zrenovation.ch/,,,"Route du Signal 17
1018 Lausanne",https://www.google.com/maps/place/Route%20du%20Signal%2017+1018+Lausanne,website not accessible
,,,,,,,website not accessible
"Neeser Schreinerei AG,Regensd.",Schreinerarbeiten im Innenausbau,http://www.neeserag.ch/,tel:044 840 30 90,fax:044 840 17 95,"Affolternstrasse 15
8105 Regensdorf",https://www.google.com/maps/place/Affolternstrasse%2015+8105+Regensdorf,website not accessible
"Locher René, Restaurant Traube","Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",,tel:027 473 25 35,,"Hauptplatz 27
3953 Leuk Stadt",https://www.google.com/maps/place/Hauptplatz%2027+3953+Leuk%20Stadt,website not accessible
Wäspi Werbetechnik GmbH,Sonstiges Drucken a. n. g.,,tel:071 350 04 15,fax:071 350 04 16,"Gossauerstrasse 93
9100 Herisau",https://www.google.com/maps/place/Gossauerstrasse%2093+9100+Herisau,website not accessible
Gubag,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,tel:052 761 26 82,,"Ob.Höhenweg 8
8266 Steckborn",https://www.google.com/maps/place/Ob.H%C3%B6henweg%208+8266+Steckborn,website not accessible
Sitzstudio Graf,Herstellung von sonstigen Möbeln,,tel:056 288 12 54,,"Rebbergstrasse 3F
5417 Untersiggenthal",https://www.google.com/maps/place/Rebbergstrasse%203F+5417+Untersiggenthal,website not accessible
Küwatech GmbH,Detailhandel mit elektrischen Haushaltsgeräten,,tel:071 463 22 22,fax:071 463 22 23,"Steinhaldenweg 5
8590 Romanshorn",https://www.google.com/maps/place/Steinhaldenweg%205+8590+Romanshorn,website not accessible
Oswald GmbH,Schlossereien,http://www.schlosserei-oswald.ch/,tel:071 923 61 80,fax:071 923 61 60,"Wilenstrasse 32
9500 Wil SG",https://www.google.com/maps/place/Wilenstrasse%2032+9500+Wil%20SG,website not accessible
Brunnhof Immo AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:031 336 88 88,,"Fischrainweg 20
3063 Ittigen",https://www.google.com/maps/place/Fischrainweg%2020+3063+Ittigen,website not accessible
Maars Schweiz AG,Bewertungen,https://maarslivingwalls.com/,tel:062 765 82 00,,"Sonnenbühlweg 3
6010 Kriens",https://www.google.com/maps/place/Sonnenb%C3%BChlweg%203+6010+Kriens,website not accessible
A-R-E-M Estermann Alois,"Sonstige freiberufliche, wissenschaftliche und technische Tätigkeiten a. n. g.",,tel:041 790 78 10,,"Buzibachstrasse 14
6023 Rothenburg",https://www.google.com/maps/place/Buzibachstrasse%2014+6023+Rothenburg,website not accessible
Louis Fässler,Vermietung und Verpachtung von eigenen oder geleasten Gebäuden und Wohnungen,,,,"Büntacher 9
5626 Hermetschwil-Staffeln",https://www.google.com/maps/place/B%C3%BCntacher%209+5626+Hermetschwil-Staffeln,website not accessible
,,,,,,,website not accessible
Edimen SA,Werbeagenturen,http://www.edimen.ch/,tel:091 970 24 36,fax:091 970 24 39,"via Monte Boglia 14
6900 Lugano",https://www.google.com/maps/place/via%20Monte%20Boglia%20%2014+6900+Lugano,website not accessible
Andres Joseph Schmocker,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,,tel:062 891 13 13,,"Neumattstrasse 19A
5600 Lenzburg",https://www.google.com/maps/place/Neumattstrasse%2019A+5600+Lenzburg,website not accessible
Aktuell Obwalden AG,Vermarktung und Vermittlung von Werbezeiten und Werbeflächen,,tel:041 666 27 30,fax:041 666 27 33,"Kernserstrasse 8
6060 Sarnen",https://www.google.com/maps/place/Kernserstrasse%208+6060+Sarnen,website not accessible
Müller-Automaten,Grosshandel mit Spielwaren,http://www.mueller-automaten.ch/,,,"Hauptstrasse 13
5037 Muhen",https://www.google.com/maps/place/Hauptstrasse%2013+5037+Muhen,website not accessible
Spenglerei 11 GmbH,Bauspenglerei,http://www.spenglerei11.ch/,tel:079 608 41 82,,"Hauptstrasse 26a
4552 Derendingen",https://www.google.com/maps/place/Hauptstrasse%2026a+4552+Derendingen,website not accessible
Blumenhaus am Spalenbrunnen,Detailhandel mit Blumen und Pflanzen,https://www.blumen-spalenbrunnen.ch/,tel:061 261 31 66,fax:061 261 31 66,"Schützenmattstrasse 1
4051 Basel",https://www.google.com/maps/place/Sch%C3%BCtzenmattstrasse%201+4051+Basel,website not accessible
Dermon Teppiche + Bodenbeläge,Verlegen von Fussboden,http://www.dermon.ch/,tel:062 897 44 44,fax:062 897 30 40,"Bruggerstrasse 5
5102 Rupperswil",https://www.google.com/maps/place/Bruggerstrasse%205+5102+Rupperswil,website not accessible
Külling AG,"Herstellung von Erzeugnissen aus Beton, Zement und Kalksandstein für den Bau",http://kuelling-ag.ch/,tel:052 687 37 09,fax:052 687 37 10,"Bahnhofstrasse 11
8217 Wilchingen",https://www.google.com/maps/place/Bahnhofstrasse%2011+8217+Wilchingen,website not accessible
Peter Stocker,Sonstige Versicherungen (ohne Sozialversicherung) a. n. g.,,,,"Im Buchenpark 10
8304 Wallisellen",https://www.google.com/maps/place/Im%20Buchenpark%2010+8304+Wallisellen,website not accessible
Maréchaux Elektro AG,Elektroinstallation,http://www.marechaux.ch/,tel:041 319 44 44,,"Sempacherstrasse 6
6003 Luzern",https://www.google.com/maps/place/Sempacherstrasse%206+6003+Luzern,website not accessible
,,,,,,,website not accessible
Maison Lorenz Bach,Detailhandel mit Bekleidungszubehör und Bekleidung ohne ausgeprägten Schwerpunkt,,tel:033 744 68 78,,"Promenade 81
3780 Gstaad",https://www.google.com/maps/place/Promenade%2081+3780+Gstaad,website not accessible
Enfin! Consulting Sàrl,Unternehmensberatung,http://www.enfinconsulting.ch/,tel:021 652 46 86,,"Chemin de Montéclard 2a
1066 Epalinges",https://www.google.com/maps/place/Chemin%20de%20Mont%C3%A9clard%202a+1066+Epalinges,website not accessible
dekocuisine Sàrl,Herstellung von Küchen- und Badzimmermöbeln (ohne Einbau),http://www.dekocuisine.ch/,tel:024 481 86 06,,"Route du Simplon 79
1895 Vionnaz",https://www.google.com/maps/place/Route%20du%20Simplon%2079+1895+Vionnaz,website not accessible
Erwin Antonius Werder,Erbringung von Dienstleistungen für Forstwirtschaft und Holzeinschlag,,tel:056 667 12 74,fax:056 667 12 74,"Eintrachtweg 24
5615 Fahrwangen",https://www.google.com/maps/place/Eintrachtweg%2024+5615+Fahrwangen,website not accessible
Leutwyler Kühlanlagen AG,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",http://www.leutwyler-kuehlanlagen.ch/,tel:044 939 22 70,fax:044 939 25 55,"Im Neuegg 2
8344 Bäretswil",https://www.google.com/maps/place/Im%20Neuegg%202+8344+B%C3%A4retswil,website not accessible
Bayrischer Hirschen,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",,tel:071 790 01 12,,"Dorfstrasse 16
9055 Bühler",https://www.google.com/maps/place/Dorfstrasse%2016+9055+B%C3%BChler,website not accessible
Blumen Gardyland GmbH,Detailhandel mit Blumen und Pflanzen,http://www.gardyland.ch/,tel:034 402 17 47,,"Viehmarktstrasse 1
3550 Langnau im Emmental",https://www.google.com/maps/place/Viehmarktstrasse%201+3550+Langnau%20im%20Emmental,website not accessible
Bonvin Nettoyages SA,Allgemeine Gebäudereinigung,,tel:027 456 55 42,,"Sous-Géronde 39
3960 Sierre",https://www.google.com/maps/place/Sous-G%C3%A9ronde%2039+3960+Sierre,website not accessible
"Robert Gutjahr, Schleiferei",Herstellung von Werkzeugen,,tel:032 392 58 82,fax:032 392 42 34,"Bernstrasse 69
3267 Seedorf BE",https://www.google.com/maps/place/Bernstrasse%2069+3267+Seedorf%20BE,website not accessible
Perosa AG,Detailhandel mit Damenbekleidung,http://www.perosa.ch/,tel:071 230 34 71,fax:071 230 34 75,"Multergasse 7
9000 St. Gallen",https://www.google.com/maps/place/Multergasse%207+9000+St.%20Gallen,website not accessible
ABC Floral Sàrl,Detailhandel mit Blumen und Pflanzen,https://www.abcfloral.ch/,tel:021 647 38 37,,"Route Aloys-Fauquez 30
1018 Lausanne",https://www.google.com/maps/place/Route%20Aloys-Fauquez%2030+1018+Lausanne,website not accessible
Carwill AG,Reparatur und Lackieren von Carrosserien,http://www.carwill-ag.ch/,tel:041 970 40 88,,"Rossgassmoos
6130 Willisau",https://www.google.com/maps/place/Rossgassmoos+6130+Willisau,website not accessible
A. Soltermann AG,Sonstiger spezialisierter Hoch- und Tiefbau a. n. g.,http://www.bebete.ch/,tel:062 776 42 42,fax:062 776 42 43,"Feldmatte 4
5726 Unterkulm",https://www.google.com/maps/place/Feldmatte%204+5726+Unterkulm,website not accessible
Medico-Druck AG,Offsetdruck,http://www.medico-druck.ch/,tel:044 865 01 66,fax:044 865 47 50,"Dorfstrasse 5
8424 Embrach",https://www.google.com/maps/place/Dorfstrasse%205+8424+Embrach,website not accessible
ESTRAHIT AG,Grosshandel mit Baustoffen,http://www.estrahit.ch/,tel:071 951 07 01,fax:071 951 07 35,"Kronenwis 14
9203 Niederwil SG",https://www.google.com/maps/place/Kronenwis%2014+9203+Niederwil%20SG,website not accessible
"Cave Vasy, Jean-François Carron",Weinbau – Kellerei,,tel:027 744 32 48,,"Rue de l'Autoroute 44
1907 Saxon",https://www.google.com/maps/place/Rue%20de%20l'Autoroute%2044+1907+Saxon,website not accessible
Philipp Mohler GmbH,Reparatur von Möbeln und Einrichtungsgegenständen,,tel:061 922 12 00,fax:061 922 12 01,"Kanonengasse 22
4410 Liestal",https://www.google.com/maps/place/Kanonengasse%2022+4410+Liestal,website not accessible
Hans Graf AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.hansgraf-ag.ch/,tel:061 841 00 11,fax:061 841 00 88,"Lindenweg 4a
4464 Maisprach",https://www.google.com/maps/place/Lindenweg%204a+4464+Maisprach,website not accessible
Feldmann-Baumanagement AG,Ausschreibungen,https://feldmannprojekte.ch/,tel:056 675 50 10,,"Luzernerstrasse 15c
5630 Muri AG",https://www.google.com/maps/place/Luzernerstrasse%2015c+5630+Muri%20AG,website not accessible
AWZ AG,Sonstiges Drucken a. n. g.,http://www.awz-sg.ch/,tel:071 313 55 30,,"Bischofszellerstrasse 30
9200 Gossau SG",https://www.google.com/maps/place/Bischofszellerstrasse%2030+9200+Gossau%20SG,website not accessible
Metall mit Biss GmbH,Sonstiger spezialisierter Hoch- und Tiefbau a. n. g.,http://metallmitbiss.ch/,tel:056 666 26 66,,"Riedmattächer 8
5623 Boswil",https://www.google.com/maps/place/Riedmatt%C3%A4cher%208+5623+Boswil,website not accessible
,,,,,,,website not accessible
Hôtel-Restaurant Bellevue,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.hotel-le-bellevue.ch/,tel:032 951 16 20,fax:032 951 16 06,"rue de la Gruère 13
2350 Saignelégier",https://www.google.com/maps/place/rue%20de%20la%20Gru%C3%A8re%2013+2350+Saignel%C3%A9gier,website not accessible
